sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
3,15257,0.0428214542418146,0.01821927804804609,1.5616460910385899,0.2215754007215499,0.22294293227272516,0,0,True
3,39804,0.04330044151546506,0.020351204322700586,1.7443818901419856,0.2215754007215499,0.22055278704870662,0,0,True
3,29198,0.04342273105994775,0.015608093114480123,1.3378311443799618,0.2215754007215499,0.2204274444089523,0,0,True
3,42465,0.043939983078412834,0.013241470249602405,1.1349785760096582,0.2215754007215499,0.22027187447420804,0,0,True
3,15256,0.04445302667559939,0.022040401207104574,1.8891696092034966,0.2215754007215499,0.22099676479529287,0,0,True
3,6638,0.04452084386866074,0.012951969285522337,1.110164307973608,0.2215754007215499,0.2250303058014017,0,0,True
4,33172,0.026752692043180388,0.013215704015406643,1.1327700505781628,0.2239067484882523,0.22357470305801164,0,0,True
4,26538,0.0283875968983298,0.012983894034733068,1.1129007039867131,0.2239067484882523,0.2226221003221949,0,0,True
4,39806,0.030503496513955012,0.014466907293062716,1.2400156122570365,0.2239067484882523,0.22465949800095242,0,0,True
4,1990,0.031166555878069983,0.015402638149380109,1.3202207899912313,0.2239067484882523,0.22358796253609392,0,0,True
4,35833,0.031461144370605765,0.013358624305473151,1.1450203116326287,0.2239067484882523,0.22258002860779438,0,0,True
4,4652,0.03191169689294785,0.014829706949608615,1.2711125999631883,0.2239067484882523,0.22539644570280834,0,0,True
4,33173,0.033828773064747075,0.012227581119450534,1.0480741447433497,0.2239067484882523,0.22670369522540082,0,0,True
4,8624,0.03486853925237357,0.01664793950688495,1.4269604748450473,0.2239067484882523,0.22467436743037594,0,0,True
4,19904,0.03498097153258528,0.013877914801140007,1.189530745609929,0.2239067484882523,0.22181519632196356,0,0,True
4,29200,0.035588071738559,0.017587225012583117,1.5074703355801742,0.2239067484882523,0.22422330067722,0,0,True
4,35834,0.035834253263877645,0.01693680175701466,1.4517199961923846,0.2239067484882523,0.2253807096821421,0,0,True
