sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
4,1329,0.039723196552107154,0.01980481952159784,1.7843424297328057,0.2174290558059544,0.22227518291579534,0,0,True
4,41532,0.03990227725472954,0.01962786905880729,1.7683998346299468,0.2174290558059544,0.22144462691128494,0,0,True
4,42856,0.04081529235538838,0.02028641365388188,1.8277323148669589,0.2174290558059544,0.22241810908704795,0,0,True
4,49927,0.04147776931253691,0.018649977426226778,1.6802953442158217,0.2174290558059544,0.21702973728095448,0,0,True
4,3,0.04170489179300784,0.022055980281131326,1.98716385181164,0.2174290558059544,0.21493717811829485,0,0,True
4,33134,0.04170783217554649,0.02281483182061132,2.0555336240423623,0.2174290558059544,0.2152560909943808,0,0,True
4,9725,0.04178789109110371,0.020471510146346687,1.8444088377072454,0.2174290558059544,0.22172255299525342,0,0,True
4,18120,0.041927730004182984,0.01911077683074105,1.7218116997763337,0.2174290558059544,0.21728943589751634,0,0,True
4,29164,0.04236664808262474,0.020234671998686234,1.8230705793409416,0.2174290558059544,0.21878025924350528,0,0,True
4,13695,0.04252321812973566,0.01964851894882864,1.7702603148476144,0.2174290558059544,0.21730161345670812,0,0,True
4,11049,0.04275512033001784,0.021179110452483916,1.9081610596427026,0.2174290558059544,0.22265848681809167,0,0,True
4,45502,0.04328770971701519,0.020329430623260914,1.8316079878352394,0.2174290558059544,0.21704146278756217,0,0,True
4,45503,0.043757729695871245,0.020192828035721894,1.8193005899974883,0.2174290558059544,0.22085268723518786,0,0,True
4,2651,0.04462548357435625,0.022675151297062004,2.042948915330196,0.2174290558059544,0.21606160356752072,0,0,True
4,13696,0.04499195339077352,0.020954907391023694,1.8879611767302027,0.2174290558059544,0.22114482938463717,0,0,True
5,22093,0.022544837283825125,0.01158234217728347,1.0435270344207284,0.22128203978919642,0.22369124202134286,0,0,True
5,42855,0.023877873179514834,0.011658658654386115,1.0504028722961243,0.22128203978919642,0.21863787549396382,0,0,True
5,31813,0.02514760528868711,0.011633394370839774,1.0481266519529207,0.22128203978919642,0.22391640971213825,0,0,True
